Gene.Symbol,Chromosome.GRCh38,Start.GRCh38,End.GRCh38,Strand.GRCh38,DE.Parental.iPSCs,DE.Hybrid.iPSCs,DE.Parental.CNCCs,DE.Hybrid.CNCCs
LOC105369710,chr12,28061641,28129574,-,0,0,0,0
LOC105369711,chr12,28715346,28795132,-,0,0,0,0
LOC105369714,chr12,29518692,29531478,+,0,0,0,0
LOC105369715,chr12,29868738,30051496,-,0,0,0,0
LOC105369716,chr12,29873497,29890563,+,0,0,0,0
LOC105369718,chr12,30315495,30320798,-,0,0,0,0
LOC105369719,chr12,30562965,30602160,-,0,0,0,0
LOC105369720,chr12,30615058,30625951,-,0,0,0,0
LOC105369722,chr12,31723500,31728961,+,0,0,0,0
LOC105369724,chr12,31748789,31757120,-,0,0,0,0
LOC105369725,chr12,31958493,31959219,-,0,0,0,0
LOC105369726,chr12,33685981,33691766,+,0,0,0,0
LOC105369728,chr12,9647014,9653535,-,0,0,0,0
LOC105369735,chr12,40207310,40210507,+,0,0,0,0
LOC105369736,chr12,40354667,40443896,-,0,0,0,0
LOC105369742,chr12,45035043,45045650,+,0,0,0,0
LOC105369743,chr12,45390506,45568844,-,0,0,0,0
LOC105369744,chr12,45595826,45610646,-,0,0,0,0
LOC105369745,chr12,45825816,45849646,-,0,0,0,0
LOC105369746,chr12,47237671,47250461,-,0,0,0,0
LOC105369747,chr12,47305917,47307399,-,0,0,0,0
LOC105369748,chr12,47706059,47740134,+,0,0,0,0
LOC105369750,chr12,48014103,48032350,+,0,0,0,0
LOC105369752,chr12,47980657,47982875,+,0,0,0,0
LOC105369753,chr12,48278339,48307461,-,0,0,0,0
LOC105369755,chr12,48851605,48852549,+,0,0,0,0
LOC105369756,chr12,48987781,48988743,+,0,0,0,0
LOC105369757,chr12,48982499,48987074,-,0,0,0,0
LOC105369759,chr12,49091902,49095979,+,0,0,0,0
LOC105369760,chr12,49131600,49148343,+,0,0,0,0
LOC105369761,chr12,49551575,49553199,-,0,0,0,0
LOC105369763,chr12,49942674,49946888,+,0,0,0,0
LOC105369764,chr12,49964687,49975558,-,0,0,0,0
LOC105369767,chr12,51322368,51324015,-,0,0,0,0
LOC105369768,chr12,51466778,51467364,-,0,0,0,0
LOC105369771,chr12,52105711,52119039,-,0,0,0,0
LOC105369772,chr12,52625676,52630770,-,0,0,0,0
LOC105369774,chr12,53726578,53731221,+,0,0,0,0
LOC105369775,chr12,53953385,53956427,-,0,0,0,0
LOC105369777,chr12,54189097,54201845,+,0,0,0,0
LOC105369778,chr12,54916227,54946248,-,0,0,0,0
LOC105369779,chr12,55729104,55730862,+,0,0,0,0
LOC105369780,chr12,56019745,56042003,-,0,0,0,0
LOC105369781,chr12,56010092,56025091,-,0,0,0,0
LOC105369782,chr12,56102558,56104472,-,0,0,0,0
LOC105369783,chr12,57836625,57843761,+,0,0,0,0
LOC105369784,chr12,58081208,58098374,-,0,0,0,0
LOC105369786,chr12,58175991,58178278,-,0,0,0,0
LOC105369787,chr12,58335839,58336628,-,0,0,0,0
LOC105369788,chr12,58444557,58463926,+,0,0,0,0
LOC105369789,chr12,58550908,58557978,-,0,0,0,0
LOC105369791,chr12,58920639,59131179,+,0,0,0,0
LOC105369793,chr12,61668963,61700241,-,0,0,0,0
LOC105369795,chr12,62840342,62896226,+,0,0,0,0
LOC105369797,chr12,63545475,63551553,-,0,0,0,0
LOC105369798,chr12,64099420,64130267,-,0,0,0,0
LOC105369801,chr12,63995065,64020617,-,0,0,0,0
LOC105369803,chr12,64506849,64537483,-,0,0,0,0
LOC105369804,chr12,64599078,64610389,-,0,0,0,0
LOC105369806,chr12,65622316,65629842,+,0,0,0,0
LOC105369808,chr12,65556785,65560116,+,0,0,0,0
LOC105369809,chr12,65473559,65489896,+,0,0,0,0
LOC105369811,chr12,66362390,66371843,+,0,0,0,0
LOC105369812,chr12,67394371,67479538,+,0,0,0,0
LOC105369813,chr12,67380815,67389714,-,0,0,0,0
LOC105369816,chr12,67678184,67692216,+,0,0,0,0
LOC105369818,chr12,68198449,68313436,+,0,0,0,0
LOC105369819,chr12,68332519,68337612,+,0,0,0,0
LOC105369820,chr12,68781698,68793968,+,0,0,0,0
LOC105369823,chr12,69624415,69689076,+,0,0,0,0
LOC105369826,chr12,70179626,70201081,+,0,0,0,0
LOC105369827,chr12,70468088,70510568,+,0,0,0,0
LOC105369828,chr12,70526465,70571817,+,0,0,0,0
LOC105369831,chr12,71216834,71220834,+,0,0,0,0
LOC105369832,chr12,71277352,71315369,-,0,0,0,0
LOC105369833,chr12,71525890,71572078,-,0,0,0,0
LOC105369838,chr12,72919910,73042903,+,0,0,0,0
LOC105369839,chr12,73308188,73342971,-,0,0,0,0
LOC105369842,chr12,74847409,74934381,+,0,0,0,0
LOC105369843,chr12,75015857,75025681,-,0,0,0,0
LOC105369844,chr12,75523950,75984098,-,0,0,0,0
LOC105369846,chr12,75772692,75782197,-,0,0,0,0
LOC105369847,chr12,76002381,76009682,-,0,0,0,0
LOC105369850,chr12,76559822,76615406,+,0,0,0,0
LOC105369851,chr12,76636119,76665457,-,0,0,0,0
LOC105369853,chr12,77122435,77152104,+,0,0,0,0
LOC105369855,chr12,77309957,77317209,-,0,0,0,0
LOC105369856,chr12,77383193,77387032,-,0,0,0,0
LOC105369859,chr12,78335569,78352686,+,0,0,0,0
LOC105369863,chr12,78904419,79096375,-,0,0,0,0
LOC105369864,chr12,79715232,79778423,+,0,0,0,0
LOC105369867,chr12,80549741,80707228,-,0,0,0,0
LOC105369869,chr12,80931626,80938065,+,0,0,0,0
LOC105369872,chr12,81342961,81353236,+,0,0,0,0
LOC105369873,chr12,82134895,82308315,-,0,0,0,0
LOC105369874,chr12,83456715,83472503,-,0,0,0,0
LOC105369875,chr12,84492397,84508906,-,0,0,0,0
LOC105369876,chr12,85318060,85574254,+,0,0,0,0
LOC105369877,chr12,86264255,86270602,+,0,0,0,0
LOC105369878,chr12,87041916,87187540,-,0,0,0,0
LOC105369879,chr12,87330739,87332321,+,0,0,0,0
LOC105369880,chr12,87429152,87440513,+,0,0,0,0
LOC105369881,chr12,87612217,87670542,-,0,0,0,0
LOC105369885,chr12,88597968,88602195,+,0,0,0,0
LOC105369886,chr12,88749453,88770161,-,0,0,0,0
LOC105369887,chr12,88781957,88784284,-,0,0,0,0
LOC105369890,chr12,89920132,90113258,+,0,0,0,0
LOC105369892,chr12,90253825,90263894,+,0,0,0,0
LOC105369895,chr12,90761803,90809151,-,0,0,0,0
LOC105369896,chr12,91365634,91633824,-,0,0,0,0
LOC105369897,chr12,91325136,91368601,+,0,0,0,0
LOC105369898,chr12,91226320,91365433,-,0,0,0,0
LOC105369901,chr12,91916281,91970214,-,0,0,0,0
LOC105369902,chr12,92349209,92388403,+,0,0,0,0
LOC105369903,chr12,92272635,92274012,+,0,0,0,0
LOC105369904,chr12,92505309,92512398,+,0,0,0,0
LOC105369905,chr12,92557232,92630255,+,0,0,0,0
LOC105369907,chr12,93089007,93094010,+,0,0,0,0
LOC105369908,chr12,93096115,93109302,+,0,0,0,0
LOC105369909,chr12,93317535,93320066,+,0,0,0,0
LOC105369911,chr12,93894965,93943606,-,0,0,0,0
LOC105369912,chr12,93969676,94013028,-,0,0,0,0
LOC105369913,chr12,94041086,94048038,+,0,0,0,0
LOC105369914,chr12,94648408,94651098,+,0,0,0,0
LOC105369915,chr12,94897055,94928258,-,0,0,0,0
LOC105369917,chr12,95337570,95405498,-,0,0,0,0
LOC105369919,chr12,95717022,95726481,-,0,0,0,0
LOC105369921,chr12,95795345,95858839,-,0,0,0,0
LOC105369923,chr12,96096043,96108616,+,0,0,0,0
LOC105369925,chr12,96187268,96190074,-,0,0,0,0
LOC105369927,chr12,97193349,97229495,-,0,0,0,0
LOC105369928,chr12,97185080,97212810,+,0,0,0,0
LOC105369930,chr12,97270021,97271556,+,0,0,0,0
LOC105369932,chr12,98295041,98304725,+,0,0,0,0
LOC105369933,chr12,98337757,98350717,-,0,0,0,0
LOC105369935,chr12,101526354,101534280,+,0,0,0,0
LOC105369937,chr12,101646720,101651212,-,0,0,0,0
LOC105369938,chr12,101598813,101614732,-,0,0,0,0
LOC105369944,chr12,102481937,102707314,+,0,0,0,0
LOC105369945,chr12,103496040,103497695,+,0,0,0,0
LOC105369946,chr12,103667206,103673359,-,0,0,0,0
LOC105369947,chr12,104140231,104148585,+,0,0,0,0
LOC105369949,chr12,104377075,104431034,+,0,0,0,0
LOC105369950,chr12,104864984,104870566,+,0,0,0,0
LOC105369952,chr12,104984208,104986387,-,0,0,0,0
LOC105369953,chr12,105198924,105207054,+,0,0,0,0
LOC105369955,chr12,105426785,105442890,+,0,0,0,0
LOC105369956,chr12,105425208,105444214,-,0,0,0,0
LOC105369957,chr12,105372114,105412881,+,0,0,0,0
LOC105369958,chr12,105491814,105550035,+,0,0,0,0
LOC105369959,chr12,105704766,105708027,-,0,0,0,0
LOC105369960,chr12,105783800,105788150,+,0,0,0,0
LOC105369961,chr12,106868730,106881339,-,0,0,0,0
LOC105369963,chr12,107794501,107799183,-,0,0,0,0
LOC105369964,chr12,107912745,107916288,+,0,0,0,0
LOC105369965,chr12,108176093,108240411,-,0,0,0,0
LOC105369968,chr12,108628344,108645249,+,0,0,0,0
LOC105369969,chr12,108733409,108754597,+,0,0,0,0
LOC105369971,chr12,51848223,51852729,+,0,0,0,0
LOC105369974,chr12,109118653,109131869,-,0,0,0,0
LOC105369975,chr12,109840327,109843373,-,0,0,0,0
LOC105369976,chr12,110082697,110102376,-,0,0,0,0
LOC105369980,chr12,110951683,110957818,-,0,0,0,0
LOC105369981,chr12,111012394,111025698,-,0,0,0,0
LOC105369983,chr12,111285227,111320162,-,0,0,0,0
LOC105369989,chr12,113353457,113359466,-,0,0,0,0
LOC105369990,chr12,113639043,113644515,+,0,0,0,0
LOC105369991,chr12,113653635,113656000,+,0,0,0,0
LOC105369993,chr12,114011259,114031052,+,0,0,0,0
LOC105369994,chr12,114073201,114077026,-,0,0,0,0
LOC105369995,chr12,114077133,114113491,+,0,0,0,0
LOC105369998,chr12,114414357,114448672,-,0,0,0,0
LOC105369999,chr12,114733755,114735788,-,0,0,0,0
LOC105370000,chr12,114682521,114734114,+,0,0,0,0
LOC105370002,chr12,115597080,115641259,-,0,0,0,0
LOC105370003,chr12,115373511,115763264,-,0,0,0,0
LOC105370005,chr12,116340296,116350727,-,0,0,0,0
LOC105370007,chr12,116484427,116488505,-,0,0,0,0
LOC105370008,chr12,116504967,116508292,-,0,0,0,0
LOC105370010,chr12,117105476,117121037,-,0,0,0,0
LOC105370011,chr12,117832265,117844895,+,0,0,0,0
LOC105370012,chr12,117513098,117517169,+,0,0,0,0
LOC105370017,chr12,118781040,118786369,+,0,0,0,0
LOC105370018,chr12,118837489,118867948,+,0,0,0,0
LOC105370019,chr12,118871455,118920267,+,0,0,0,0
LOC105370020,chr12,118945634,118956188,-,0,0,0,0
LOC105370021,chr12,119110876,119125369,-,0,0,0,0
LOC105370022,chr12,119028563,119052542,-,0,0,0,0
LOC105370024,chr12,119174065,119176484,-,0,0,0,0
LOC105370025,chr12,119224049,119250464,-,0,0,0,0
LOC105370026,chr12,119210685,119221393,+,0,0,0,0
LOC105370027,chr12,119387991,119668203,-,0,0,0,0
LOC105370029,chr12,120676056,120686900,-,0,0,0,0
LOC105370030,chr12,121109589,121120174,+,0,0,0,0
LOC105370031,chr12,121100690,121108922,-,0,0,0,0
LOC105370032,chr12,121121218,121209931,-,0,0,0,0
LOC105370033,chr12,121590280,121593433,-,0,0,0,0
LOC105370034,chr12,121663496,121690427,+,0,0,0,0
LOC105370035,chr12,121856324,121874384,+,0,0,0,0
LOC105370041,chr12,123613121,123617509,-,0,0,0,0
LOC105370042,chr12,123713803,123723500,-,0,0,0,0
LOC105370044,chr12,123764122,123790927,-,0,0,0,0
LOC105370045,chr12,124295091,124301978,+,0,0,0,0
LOC105370047,chr12,124511651,124516861,+,0,0,0,0
LOC105370050,chr12,124865519,124877921,+,0,0,0,0
LOC105370051,chr12,124882087,124907572,-,0,0,0,0
LOC105370052,chr12,125061275,125083681,-,0,0,0,0
LOC105370053,chr12,125151351,125160945,+,0,0,0,0
LOC105370054,chr12,125271823,125281025,-,0,0,0,0
LOC105370055,chr12,125704501,125707950,+,0,0,0,0
LOC105370056,chr12,126015766,126030554,-,0,0,0,0
LOC105370057,chr12,125985712,126043480,+,0,0,0,0
LOC105370058,chr12,125994250,126001995,-,0,0,0,0
LOC105370060,chr12,126690481,126720894,+,0,0,0,0
LOC105370061,chr12,126874801,126888685,+,0,0,0,0
LOC105370062,chr12,127147045,127182145,-,0,0,0,0
LOC105370063,chr12,126976861,127028037,+,0,0,0,0
LOC105370064,chr12,127184117,127205919,-,0,0,0,0
LOC105370066,chr12,127459948,127470490,+,0,0,0,0
LOC105370067,chr12,127484528,127507763,+,0,0,0,0
LOC105370068,chr12,127648896,127655588,-,0,0,0,0
LOC105370069,chr12,127719024,127721711,-,0,0,0,0
LOC105370071,chr12,128072254,128074306,-,0,0,0,0
LOC105370073,chr12,129001313,129029026,+,0,0,0,0
LOC105370074,chr12,129457917,129468550,+,0,0,0,0
LOC105370076,chr12,129957583,129976164,+,0,0,0,0
LOC105370077,chr12,130067243,130071281,-,0,0,0,0
LOC105370079,chr12,130635674,130638461,+,0,0,0,0
LOC105370080,chr12,130756967,130763253,+,0,0,0,0
LOC105370082,chr12,131237953,131268679,-,0,0,0,0
LOC105370083,chr12,131298928,131300691,+,0,0,0,0
LOC105370084,chr12,131583582,131591730,-,0,0,0,0
LOC105370086,chr12,131650052,131661886,-,0,0,0,0
LOC105370087,chr12,131677708,131692697,+,0,0,0,0
LOC105370088,chr12,131817736,131819599,-,0,0,0,0
LOC105370090,chr12,132159641,132164518,-,0,0,0,0
LOC105370091,chr12,132199274,132205925,+,0,0,0,0
LOC105370092,chr12,132427420,132438841,-,0,0,0,0
LOC105370094,chr12,132595492,132601788,+,0,0,0,0
LOC105370101,chr13,20104833,20120832,-,0,0,0,0
LOC105370102,chr13,20295688,20326221,+,0,0,0,0
LOC105370103,chr13,20550856,20566765,-,0,0,0,0
LOC105370104,chr13,21067532,21075623,+,0,0,0,0
LOC105370105,chr13,21260013,21294862,+,0,0,0,0
LOC105370108,chr13,22057783,22155585,+,0,0,0,0
LOC105370109,chr13,22883682,22909059,+,0,0,0,0
LOC105370111,chr13,22975690,22978398,-,0,0,0,0
LOC105370112,chr13,23114750,23129618,-,0,0,0,0
LOC105370113,chr13,23715143,23738210,+,0,0,0,0
LOC105370114,chr13,23653359,23714951,-,0,0,0,0
LOC105370115,chr13,23954464,23969256,+,0,0,0,0
LOC105370117,chr13,24503155,24529087,+,0,0,0,0
LOC105370118,chr13,24723116,24738648,-,0,0,0,0
LOC105370119,chr13,25035300,25046976,-,0,0,0,0
LOC105370120,chr13,25095620,25119438,+,0,0,0,0
LOC105370121,chr13,25227251,25236339,-,0,0,0,0
LOC105370122,chr13,25975584,25978652,-,0,0,0,0
LOC105370124,chr13,27046159,27056658,-,0,0,0,0
LOC105370126,chr13,27368510,27375102,-,0,0,0,0
LOC105370128,chr13,27667713,27680599,-,0,0,0,0
LOC105370129,chr13,27738704,27740133,+,0,0,0,0
LOC105370130,chr13,27901874,27903597,+,0,0,0,0
LOC105370132,chr13,27980155,27989785,+,0,0,0,0
LOC105370135,chr13,28575002,28584377,+,0,0,0,0
LOC105370139,chr13,29695000,29697943,+,0,0,0,0
LOC105370145,chr13,30973006,30977640,-,0,0,0,0
LOC105370148,chr13,31162625,31171800,+,0,0,0,0
LOC105370150,chr13,31419989,31470616,+,0,0,0,0
LOC105370152,chr13,31792836,31853274,-,0,0,0,0
LOC105370156,chr13,33983989,34000786,-,0,0,0,0
LOC105370159,chr13,34670427,34689431,-,0,0,0,0
LOC105370161,chr13,35691354,35694674,-,0,0,0,0
LOC105370163,chr13,35858071,35904264,+,0,0,0,0
LOC105370165,chr13,37011624,37031580,+,0,0,0,0
LOC105370167,chr13,38563705,38567749,-,0,0,0,0
LOC105370168,chr13,39214568,39228164,-,0,0,0,0
LOC105370169,chr13,39084557,39091690,+,0,0,0,0
LOC105370170,chr13,39505636,39516575,+,0,0,0,0
LOC105370171,chr13,40063569,40064394,+,0,0,0,0
LOC105370173,chr13,41296183,41304060,+,0,0,0,0
LOC105370174,chr13,41517168,41567731,+,0,0,0,0
LOC105370175,chr13,41546603,41552284,-,0,0,0,0
LOC105370176,chr13,41974503,42013878,-,0,0,0,0
LOC105370178,chr13,42928097,42963248,+,0,0,0,0
LOC105370179,chr13,43002880,43007338,+,0,0,0,0
LOC105370181,chr13,43806992,43814816,+,0,0,0,0
LOC105370182,chr13,43981211,44015445,-,0,0,0,0
LOC105370185,chr13,44684487,44724311,-,0,0,0,0
LOC105370187,chr13,44840861,44896809,-,0,0,0,0
LOC105370188,chr13,45046166,45048014,-,0,0,0,0
LOC105370190,chr13,45224855,45243631,-,0,0,0,0
LOC105370191,chr13,45930341,45940914,+,0,0,0,0
LOC105370192,chr13,46187452,46194067,+,0,0,0,0
LOC105370194,chr13,46276632,46321998,-,0,0,0,0
LOC105370195,chr13,47266126,47270340,+,0,0,0,0
LOC105370196,chr13,47696365,47705354,-,0,0,0,0
LOC105370198,chr13,48108045,48222315,-,0,0,0,0
LOC105370201,chr13,48567598,48570464,-,0,0,0,0
LOC105370202,chr13,48581152,48599545,+,0,0,0,0
LOC105370203,chr13,49235513,49247840,-,0,0,0,0
LOC105370204,chr13,49616232,49620784,-,0,0,0,0
LOC105370205,chr13,49635465,49640519,-,0,0,0,0
LOC105370207,chr13,52344619,52348704,-,0,0,0,0
LOC105370210,chr13,53536989,53564361,+,0,0,0,0
LOC105370213,chr13,54800172,54842090,+,0,0,0,0
LOC105370214,chr13,56258339,56735485,-,0,0,0,0
LOC105370216,chr13,57213047,57216730,-,0,0,0,0
LOC105370217,chr13,57457461,57520231,-,0,0,0,0
LOC105370218,chr13,58627754,58643519,+,0,0,0,0
LOC105370219,chr13,58653127,58684807,-,0,0,0,0
LOC105370220,chr13,58715266,58766134,+,0,0,0,0
LOC105370221,chr13,59083949,59105002,-,0,0,0,0
LOC105370222,chr13,59280622,59291432,+,0,0,0,0
LOC105370223,chr13,59265905,59280311,-,0,0,0,0
LOC105370224,chr13,59119043,59141425,-,0,0,0,0
LOC105370227,chr13,60164076,60172615,+,0,0,0,0
LOC105370228,chr13,60328478,60381448,+,0,0,0,0
LOC105370230,chr13,60616198,60618893,-,0,0,0,0
LOC105370231,chr13,61563603,61573889,+,0,0,0,0
LOC105370232,chr13,62539665,62574881,-,0,0,0,0
LOC105370233,chr13,62839134,62897413,-,0,0,0,0
LOC105370234,chr13,62897473,62911545,-,0,0,0,0
LOC105370235,chr13,63728279,63735437,+,0,0,0,0
LOC105370236,chr13,63593893,63673604,+,0,0,0,0
LOC105370237,chr13,63585518,63586390,-,0,0,0,0
LOC105370238,chr13,64436661,64450363,-,0,0,0,0
LOC105370239,chr13,64691034,64702076,+,0,0,0,0
LOC105370240,chr13,64738015,64797734,+,0,0,0,0
LOC105370241,chr13,65835888,65865951,-,0,0,0,0
LOC105370243,chr13,65902817,65914949,+,0,0,0,0
LOC105370244,chr13,65936298,65937161,+,0,0,0,0
LOC105370245,chr13,66010781,66090248,+,0,0,0,0
LOC105370246,chr13,67256594,67326132,-,0,0,0,0
LOC105370247,chr13,66559813,66594536,+,0,0,0,0
LOC105370248,chr13,67577623,67596213,-,0,0,0,0
LOC105370249,chr13,67596363,67649368,+,0,0,0,0
LOC105370250,chr13,67649902,67660310,+,0,0,0,0
LOC105370251,chr13,67783770,67858155,-,0,0,0,0
LOC105370254,chr13,68871070,68874765,-,0,0,0,0
LOC105370255,chr13,70765778,70827937,+,0,0,0,0
LOC105370256,chr13,73592401,73634420,+,0,0,0,0
LOC105370259,chr13,74288036,74408803,+,0,0,0,0
LOC105370260,chr13,74649405,74664398,-,0,0,0,0
LOC105370261,chr13,76267501,76281457,+,0,0,0,0
LOC105370262,chr13,76229411,76270904,-,0,0,0,0
LOC105370263,chr13,76459888,76525704,+,0,0,0,0
LOC105370264,chr13,76552095,76554739,-,0,0,0,0
LOC105370265,chr13,76708366,76806107,-,0,0,0,0
LOC105370266,chr13,76663967,76692312,+,0,0,0,0
LOC105370269,chr13,76932156,76976727,-,0,0,0,0
LOC105370271,chr13,77463946,77465855,+,0,0,0,0
LOC105370272,chr13,78760775,78762923,-,0,0,0,0
LOC105370273,chr13,78963652,78983531,-,0,0,0,0
LOC105370274,chr13,79422603,79429381,-,0,0,0,0
LOC105370275,chr13,80115556,80166394,-,0,0,0,0
LOC105370276,chr13,80356916,80366052,+,0,0,0,0
LOC105370278,chr13,80696203,80707359,-,0,0,0,0
LOC105370281,chr13,81298609,81302645,+,0,0,0,0
LOC105370282,chr13,81316396,81339808,+,0,0,0,0
LOC105370283,chr13,81533319,81592715,+,0,0,0,0
LOC105370284,chr13,81804966,81848749,+,0,0,0,0
LOC105370285,chr13,82357038,82396708,-,0,0,0,0
LOC105370286,chr13,83720131,83817725,-,0,0,0,0
LOC105370287,chr13,84064534,84085137,-,0,0,0,0
LOC105370289,chr13,84411852,84571017,-,0,0,0,0
LOC105370290,chr13,84871714,84902431,-,0,0,0,0
LOC105370291,chr13,85111801,85205481,-,0,0,0,0
LOC105370292,chr13,85330997,85334339,-,0,0,0,0
LOC105370295,chr13,24539902,24541913,-,0,0,0,0
LOC105370297,chr13,44369359,44373489,-,0,0,0,0
LOC105370299,chr13,86402915,86414564,-,0,0,0,0
LOC105370300,chr13,86792429,86883251,+,0,0,0,0
LOC105370301,chr13,86984386,87051179,+,0,0,0,0
LOC105370302,chr13,87334017,87445026,+,0,0,0,0
LOC105370304,chr13,87853823,87873672,+,0,0,0,0
LOC105370306,chr13,88142867,88236082,+,0,0,0,0
LOC105370307,chr13,89039493,89087526,+,0,0,0,0
LOC105370310,chr13,90291247,90300470,+,0,0,0,0
LOC105370311,chr13,90880315,90896902,+,0,0,0,0
LOC105370312,chr13,91111764,91145449,+,0,0,0,0
LOC105370313,chr13,91241641,91251670,+,0,0,0,0
LOC105370314,chr13,91251693,91281067,+,0,0,0,0
LOC105370315,chr13,92610644,92679727,-,0,0,0,0
LOC105370317,chr13,93032985,93034219,+,0,0,0,0
LOC105370321,chr13,95403969,95404727,+,0,0,0,0
LOC105370322,chr13,95797001,95801095,-,0,0,0,0
LOC105370324,chr13,97532496,97711044,-,0,0,0,0
LOC105370325,chr13,97541189,97550108,+,0,0,0,0
LOC105370327,chr13,98322250,98333238,+,0,0,0,0
LOC105370328,chr13,98066312,98144047,-,0,0,0,0
LOC105370330,chr13,98755122,98758197,-,0,0,0,0
LOC105370332,chr13,99594168,99606541,-,0,0,0,0
LOC105370333,chr13,100086031,100088943,-,0,0,0,0
LOC105370335,chr13,100329526,100364942,-,0,0,0,0
LOC105370337,chr13,102759145,102768293,+,0,0,0,0
LOC105370338,chr13,103290969,103306424,+,0,0,0,0
LOC105370339,chr13,103392307,103396516,+,0,0,0,0
LOC105370340,chr13,104125899,104134288,+,0,0,0,0
LOC105370342,chr13,104851739,104869179,+,0,0,0,0
LOC105370343,chr13,104931352,104969010,-,0,0,0,0
LOC105370344,chr13,105410675,105414224,+,0,0,0,0
LOC105370345,chr13,105571962,105706757,-,0,0,0,0
LOC105370346,chr13,106471747,106479170,-,0,0,0,0
LOC105370348,chr13,106568268,106589026,+,0,0,0,0
LOC105370349,chr13,106773714,106787320,-,0,0,0,0
LOC105370350,chr13,107124862,107132924,-,0,0,0,0
LOC105370353,chr13,107465984,107469733,-,0,0,0,0
LOC105370355,chr13,108327493,108337033,+,0,0,0,0
LOC105370356,chr13,109146900,109159788,-,0,0,0,0
LOC105370359,chr13,109371432,109404304,-,0,0,0,0
LOC105370360,chr13,109796970,109811431,+,0,0,0,0
LOC105370361,chr13,110121702,110125234,+,0,0,0,0
LOC105370362,chr13,110813205,110820209,+,0,0,0,0
LOC105370363,chr13,110822448,110839125,+,0,0,0,0
LOC105370364,chr13,110945456,110974024,-,0,0,0,0
LOC105370365,chr13,111317105,111320472,-,0,0,0,0
LOC105370366,chr13,111663399,111669505,-,0,0,0,0
LOC105370370,chr13,112180489,112195688,-,0,0,0,0
LOC105370372,chr13,112378738,112476136,-,0,0,0,0
LOC105370373,chr13,112361613,112376212,-,0,0,0,0
LOC105370378,chr13,113344966,113348251,-,0,0,0,0
LOC105370380,chr13,113815698,113820631,+,0,0,0,0
LOC105370384,chr13,114250630,114281069,-,0,0,0,0
LOC105370397,chr14,20788609,20810034,+,0,0,0,0
LOC105370398,chr14,21046478,21049806,-,0,0,0,0
LOC105370399,chr14,22556953,22560075,+,0,0,0,0
LOC105370401,chr14,22379405,22482959,-,0,0,0,0
LOC105370404,chr14,22705909,22766569,-,0,0,0,0
LOC105370406,chr14,23195229,23214092,-,0,0,0,0
LOC105370407,chr14,23660282,23666253,+,0,0,0,0
LOC105370408,chr14,23692726,23698934,+,0,0,0,0
LOC105370409,chr14,23699705,23729742,-,0,0,0,0
LOC105370410,chr14,23699476,23704397,+,0,0,0,0
LOC105370411,chr14,23927914,23930014,-,0,0,0,0
LOC105370412,chr14,24066784,24068189,-,0,0,0,0
LOC105370413,chr14,24638651,24645234,+,0,0,0,0
LOC105370415,chr14,25246558,25262931,+,0,0,0,0
LOC105370416,chr14,25827781,25830776,+,0,0,0,0
LOC105370418,chr14,26382234,26397324,-,0,0,0,0
LOC105370419,chr14,26950953,26971075,+,0,0,0,0
LOC105370420,chr14,27077236,27207118,+,0,0,0,0
LOC105370421,chr14,27211189,27221252,-,0,0,0,0
LOC105370429,chr14,29928127,29936050,+,0,0,0,0
LOC105370430,chr14,30379187,30383621,+,0,0,0,0
LOC105370432,chr14,30503440,30513194,+,0,0,0,0
LOC105370436,chr14,31271945,31276870,+,0,0,0,0
LOC105370437,chr14,31553355,31561331,-,0,0,0,0
LOC105370438,chr14,31489956,31559496,+,0,0,0,0
LOC105370440,chr14,32042606,32057380,+,0,0,0,0
LOC105370443,chr14,33221916,33228190,-,0,0,0,0
LOC105370444,chr14,34095841,34099032,-,0,0,0,0
LOC105370446,chr14,33959082,33964147,+,0,0,0,0
